DataYear,Testname,TestDate,DistrictNumber,DistrictType,SchoolNumber,DistrictName,SchoolName,Grade,Subject,ReportOrder,ReportCategory,ReportDescription,Filtered,CountTested,CountLevel1,CountLevel2,CountLevel3,CountLevel4,CountLevel5,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentLevel5,AverageScore,AverageScorePrompt1,AverageScorePrompt2,AverageScorePrompt3,AverageScorePrompt4,SchoolClassification,GradeEnrollment,K12Enrollment,FilterThreshold,PublicSchool,index,City,District,School
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",3,R,8,Gender,Female,N,27,8,9,2,8,0,29.63,33.33,7.41,29.63,0,1353.33,NULL,NULL,NULL,NULL,10,63,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",3,R,9,"Special Education","Receiving Special Education Services",Y,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,63,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",3,R,10,"Limited English Proficient","Eligible for LEP Services",N,37,14,12,5,6,0,37.84,32.43,13.51,16.22,0,1305.68,NULL,NULL,NULL,NULL,10,63,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",3,R,11,EconomicStatus,"Eligible for Free/Reduced Priced Meals",N,43,15,15,7,6,0,34.88,34.88,16.28,13.95,0,1313.02,NULL,NULL,NULL,NULL,10,63,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",3,R,12,"Student Stability","Enrolled in Same School On October 1",N,50,19,15,7,9,0,38,30,14,18,0,1316.2,NULL,NULL,NULL,NULL,10,63,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,M,1,"All Categories","All Students",N,56,17,21,7,10,1,30.36,37.5,12.5,17.86,1.79,1326.07,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,M,3,Race/Ethnicity,"2-Asian / Pacific Islander",N,55,17,20,7,10,1,30.91,36.36,12.73,18.18,1.82,1325.82,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,M,5,Race/Ethnicity,4-Black,Y,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,M,7,Gender,Male,N,29,11,9,4,4,1,37.93,31.03,13.79,13.79,3.45,1286.9,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,M,8,Gender,Female,N,27,6,12,3,6,0,22.22,44.44,11.11,22.22,0,1368.15,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,M,9,"Special Education","Receiving Special Education Services",Y,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,M,10,"Limited English Proficient","Eligible for LEP Services",N,35,14,12,3,6,0,40,34.29,8.57,17.14,0,1284,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,M,11,EconomicStatus,"Eligible for Free/Reduced Priced Meals",N,53,16,21,7,8,1,30.19,39.62,13.21,15.09,1.89,1319.62,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,M,12,"Student Stability","Enrolled in Same School On October 1",N,48,11,20,6,10,1,22.92,41.67,12.5,20.83,2.08,1353.13,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,R,1,"All Categories","All Students",N,48,20,13,4,11,0,41.67,27.08,8.33,22.92,0,1300.42,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,R,3,Race/Ethnicity,"2-Asian / Pacific Islander",N,47,19,13,4,11,0,40.43,27.66,8.51,23.4,0,1306.38,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,R,5,Race/Ethnicity,4-Black,Y,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,R,7,Gender,Male,N,22,10,8,0,4,0,45.45,36.36,0,18.18,0,1259.55,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,R,8,Gender,Female,N,26,10,5,4,7,0,38.46,19.23,15.38,26.92,0,1335,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,R,9,"Special Education","Receiving Special Education Services",Y,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,R,10,"Limited English Proficient","Eligible for LEP Services",N,27,16,5,0,6,0,59.26,18.52,0,22.22,0,1257.78,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,R,11,EconomicStatus,"Eligible for Free/Reduced Priced Meals",N,45,20,11,4,10,0,44.44,24.44,8.89,22.22,0,1293.33,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,R,12,"Student Stability","Enrolled in Same School On October 1",N,45,17,13,4,11,0,37.78,28.89,8.89,24.44,0,1313.33,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/27/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,W,1,"All Categories","All Students",N,48,5,18,4,18,3,10.42,37.5,8.33,37.5,6.25,NULL,1534,1394.62,1433.85,1445.83,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/27/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,W,3,Race/Ethnicity,"2-Asian / Pacific Islander",N,47,5,17,4,18,3,10.64,36.17,8.51,38.3,6.38,NULL,1573.33,1394.62,1433.85,1445.83,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/27/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,W,5,Race/Ethnicity,4-Black,Y,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/27/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,W,7,Gender,Male,N,22,2,13,1,5,1,9.09,59.09,4.55,22.73,4.55,NULL,1252.5,1351.67,1374.44,1590,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/27/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,W,8,Gender,Female,N,26,3,5,3,13,2,11.54,19.23,11.54,50,7.69,NULL,1721.67,1431.43,1567.5,1397.78,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/27/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,W,9,"Special Education","Receiving Special Education Services",Y,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/27/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,W,10,"Limited English Proficient","Eligible for LEP Services",N,27,3,11,3,7,3,11.11,40.74,11.11,25.93,11.11,NULL,1507.5,1180,1485.71,1568.89,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/27/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,W,11,EconomicStatus,"Eligible for Free/Reduced Priced Meals",N,45,5,18,4,17,1,11.11,40,8.89,37.78,2.22,NULL,1491.11,1394.62,1433.85,1351,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/27/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",5,W,12,"Student Stability","Enrolled in Same School On October 1",N,45,4,17,4,17,3,8.89,37.78,8.89,37.78,6.67,NULL,1534,1406.67,1506.67,1440.91,10,56,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,M,1,"All Categories","All Students",N,47,3,23,11,8,2,6.38,48.94,23.4,17.02,4.26,1429.79,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,M,3,Race/Ethnicity,"2-Asian / Pacific Islander",N,47,3,23,11,8,2,6.38,48.94,23.4,17.02,4.26,1429.79,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,M,7,Gender,Male,N,25,3,13,5,3,1,12,52,20,12,4,1414.96,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,M,8,Gender,Female,N,22,0,10,6,5,1,0,45.45,27.27,22.73,4.55,1446.64,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,M,9,"Special Education","Receiving Special Education Services",Y,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,M,10,"Limited English Proficient","Eligible for LEP Services",N,34,3,20,6,4,1,8.82,58.82,17.65,11.76,2.94,1415.44,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,M,11,EconomicStatus,"Eligible for Free/Reduced Priced Meals",N,43,3,20,10,8,2,6.98,46.51,23.26,18.6,4.65,1432.07,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,M,12,"Student Stability","Enrolled in Same School On October 1",N,42,1,22,11,6,2,2.38,52.38,26.19,14.29,4.76,1431.93,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,R,1,"All Categories","All Students",N,42,8,21,11,2,0,19.05,50,26.19,4.76,0,1376.14,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,R,3,Race/Ethnicity,"2-Asian / Pacific Islander",N,42,8,21,11,2,0,19.05,50,26.19,4.76,0,1376.14,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,R,7,Gender,Male,N,21,6,10,5,0,0,28.57,47.62,23.81,0,0,1348.62,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,R,8,Gender,Female,N,21,2,11,6,2,0,9.52,52.38,28.57,9.52,0,1403.67,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,R,9,"Special Education","Receiving Special Education Services",Y,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,R,10,"Limited English Proficient","Eligible for LEP Services",N,29,8,16,5,0,0,27.59,55.17,17.24,0,0,1347.45,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,R,11,EconomicStatus,"Eligible for Free/Reduced Priced Meals",N,38,7,18,11,2,0,18.42,47.37,28.95,5.26,0,1381.53,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4070,7,10,"HOPE COMMUNITY ACADEMY             ","HOPE COMMUNITY ACADEMY             ",7,R,12,"Student Stability","Enrolled in Same School On October 1",N,40,8,21,9,2,0,20,52.5,22.5,5,0,1372.4,NULL,NULL,NULL,NULL,10,44,459,9,Y,149,"Saint Paul","HOPE COMMUNITY ACADEMY","HOPE COMMUNITY ACADEMY"
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,M,1,"All Categories","All Students",N,39,13,16,7,1,2,33.33,41.03,17.95,2.56,5.13,1272.82,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,M,4,Race/Ethnicity,3-Hispanic,N,38,13,15,7,1,2,34.21,39.47,18.42,2.63,5.26,1271.84,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,M,6,Race/Ethnicity,5-White,Y,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,M,7,Gender,Male,N,20,10,7,1,1,1,50,35,5,5,5,1207,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,M,8,Gender,Female,N,19,3,9,6,0,1,15.79,47.37,31.58,0,5.26,1342.11,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,M,9,"Special Education","Receiving Special Education Services",Y,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,M,10,"Limited English Proficient","Eligible for LEP Services",N,16,7,5,3,0,1,43.75,31.25,18.75,0,6.25,1221.25,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,M,11,EconomicStatus,"Eligible for Free/Reduced Priced Meals",N,39,13,16,7,1,2,33.33,41.03,17.95,2.56,5.13,1272.82,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,M,12,"Student Stability","Enrolled in Same School On October 1",N,37,12,16,6,1,2,32.43,43.24,16.22,2.7,5.41,1272.43,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,R,1,"All Categories","All Students",N,38,12,7,9,9,1,31.58,18.42,23.68,23.68,2.63,1370.79,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,R,4,Race/Ethnicity,3-Hispanic,N,37,12,7,8,9,1,32.43,18.92,21.62,24.32,2.7,1368.92,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,R,6,Race/Ethnicity,5-White,Y,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,R,7,Gender,Male,N,19,9,3,3,4,0,47.37,15.79,15.79,21.05,0,1312.63,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,R,8,Gender,Female,N,19,3,4,6,5,1,15.79,21.05,31.58,26.32,5.26,1428.95,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,R,9,"Special Education","Receiving Special Education Services",Y,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,R,10,"Limited English Proficient","Eligible for LEP Services",N,15,7,1,4,3,0,46.67,6.67,26.67,20,0,1321.33,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
04-05,MCA,04/18/2005,4073,7,10,"ACADEMIA CESAR CHAVEZ CHARTER SCH. ","ACADEMIA CESAR CHAVEZ CHARTER SCH. ",3,R,11,EconomicStatus,"Eligible for Free/Reduced Priced Meals",N,38,12,7,9,9,1,31.58,18.42,23.68,23.68,2.63,1370.79,NULL,NULL,NULL,NULL,10,42,246,9,Y,178,"Saint Paul","ACADEMIA CESAR CHAVEZ CHARTER SCH.","ACADEMIA CESAR CHAVEZ CHARTER SCH."
